ID_CLIENT,TARGET_LABEL_BAD=1
29058,0.0
25688,0.0
11449,0.0
33382,0.0
32442,1.0
25954,0.0
25976,1.0
6767,1.0
38406,0.0
39871,0.0
28512,0.0
5264,1.0
43280,1.0
11238,0.0
8557,0.0
3659,0.0
38229,0.0
11534,1.0
47162,1.0
17352,1.0
29259,0.0
33497,0.0
47305,0.0
40603,0.0
7513,1.0
20412,0.0
31649,1.0
5188,0.0
2495,0.0
18902,1.0
36501,1.0
33489,0.0
10407,1.0
30059,1.0
44739,0.0
41951,1.0
31090,0.0
26227,0.0
39108,0.0
47901,1.0
34040,0.0
9750,0.0
1411,0.0
16444,0.0
27109,0.0
28352,0.0
20235,0.0
26409,0.0
16957,1.0
15735,0.0
36112,0.0
47268,0.0
25272,0.0
16824,0.0
2291,1.0
19198,0.0
20799,0.0
37149,0.0
1047,0.0
46711,0.0
15918,0.0
37389,0.0
8104,0.0
47184,0.0
45500,0.0
49719,0.0
31958,0.0
45488,0.0
49847,1.0
30400,0.0
8011,0.0
4049,0.0
4859,0.0
49974,0.0
1697,1.0
47744,0.0
23879,0.0
9385,0.0
37582,0.0
46830,0.0
18452,0.0
31754,0.0
25016,1.0
21104,0.0
34692,0.0
10560,0.0
9101,0.0
2846,0.0
43899,0.0
34819,1.0
13186,0.0
38467,1.0
34868,0.0
3962,0.0
8114,1.0
34437,0.0
15963,0.0
11695,0.0
269,0.0
36803,0.0
12854,0.0
29456,0.0
33147,0.0
44578,0.0
44656,0.0
22641,0.0
41367,1.0
41372,1.0
25021,1.0
42,1.0
22848,1.0
592,1.0
32260,0.0
47261,0.0
6239,0.0
11880,0.0
13705,0.0
3224,0.0
35308,0.0
27755,1.0
49826,0.0
29253,1.0
35391,0.0
42069,0.0
42163,0.0
6899,0.0
19739,0.0
31557,0.0
25184,0.0
36660,0.0
22984,0.0
9536,1.0
23787,0.0
32160,0.0
43734,0.0
27518,0.0
26562,0.0
32893,0.0
1427,0.0
41135,0.0
20880,0.0
7941,0.0
34726,0.0
24423,1.0
33705,0.0
33451,1.0
21859,1.0
28939,0.0
27806,0.0
49583,0.0
25582,1.0
12736,0.0
29603,0.0
49331,1.0
4918,1.0
10086,0.0
38771,0.0
17780,0.0
13212,1.0
20373,0.0
36405,1.0
28247,0.0
5305,0.0
4892,0.0
19708,0.0
45643,0.0
320,0.0
1416,0.0
48933,0.0
27385,0.0
27596,1.0
31152,0.0
38710,1.0
45986,1.0
37886,0.0
35982,1.0
44501,0.0
4072,0.0
45049,0.0
30922,0.0
19421,0.0
47990,0.0
30904,0.0
5179,0.0
43966,0.0
37745,0.0
1045,0.0
24835,0.0
1008,1.0
18699,0.0
28306,0.0
19441,0.0
7978,0.0
44024,0.0
42952,0.0
31875,0.0
5403,0.0
5665,0.0
47019,0.0
35352,1.0
15930,1.0
9915,0.0
26359,1.0
6373,0.0
6986,0.0
18822,0.0
3861,0.0
669,0.0
8472,0.0
15243,1.0
12954,0.0
13864,0.0
9530,0.0
45440,0.0
10835,0.0
31210,0.0
12103,0.0
32847,0.0
9262,0.0
533,1.0
19541,0.0
32045,0.0
8688,0.0
4176,0.0
22996,0.0
16384,0.0
27655,1.0
49443,1.0
13805,0.0
5836,0.0
37492,1.0
48961,0.0
20859,0.0
38621,0.0
9082,0.0
33043,0.0
9123,1.0
30892,0.0
31694,1.0
32097,0.0
26730,0.0
38980,1.0
7946,0.0
35857,0.0
1093,1.0
24939,0.0
22403,0.0
42794,0.0
49658,1.0
7177,1.0
12263,1.0
46150,0.0
4368,1.0
16915,0.0
29728,0.0
34893,0.0
46494,0.0
5757,0.0
6756,1.0
3520,0.0
14283,0.0
16135,0.0
4832,0.0
21154,0.0
35426,0.0
49819,0.0
8857,0.0
18512,0.0
18666,1.0
6320,0.0
35770,0.0
3528,0.0
45747,0.0
36797,1.0
20263,0.0
21321,0.0
49960,0.0
22587,0.0
21559,0.0
23629,1.0
5109,0.0
9110,1.0
10207,0.0
25101,0.0
8055,0.0
39634,0.0
16540,1.0
12280,1.0
7248,0.0
20355,0.0
8101,1.0
19604,1.0
17304,0.0
14509,0.0
12586,0.0
39058,0.0
41296,1.0
6414,1.0
6247,0.0
18106,1.0
21833,1.0
18320,0.0
12069,1.0
20294,0.0
41922,0.0
9856,0.0
4001,1.0
44286,0.0
43736,0.0
36712,0.0
44004,0.0
39172,0.0
29725,0.0
1547,0.0
6965,1.0
7502,0.0
26549,0.0
23332,0.0
34458,0.0
18470,0.0
5397,0.0
12657,0.0
11359,0.0
4260,0.0
9121,0.0
47564,0.0
28342,0.0
29431,0.0
17280,0.0
21758,0.0
30257,0.0
49418,0.0
9005,0.0
5688,0.0
13991,1.0
43616,0.0
18493,1.0
21589,1.0
8159,0.0
48372,0.0
1259,1.0
15168,0.0
26040,0.0
6754,1.0
21934,1.0
34775,0.0
8201,0.0
18686,0.0
24931,1.0
19098,0.0
45697,0.0
25106,0.0
13236,0.0
24086,1.0
38947,0.0
25381,0.0
17088,1.0
45884,0.0
1529,1.0
32032,0.0
21289,0.0
8947,1.0
33863,1.0
28356,0.0
33422,0.0
35258,1.0
44415,0.0
10103,0.0
49998,0.0
7706,0.0
741,0.0
7437,0.0
13156,0.0
19557,0.0
16952,0.0
16020,1.0
17398,1.0
31888,0.0
13034,0.0
37276,1.0
25111,1.0
32082,1.0
29959,0.0
46684,1.0
46205,0.0
39861,0.0
27767,0.0
28579,0.0
20132,1.0
45552,0.0
12367,0.0
28106,0.0
7822,1.0
47724,0.0
41139,0.0
34793,0.0
45527,0.0
26145,0.0
45722,0.0
8130,1.0
784,0.0
17961,1.0
3887,0.0
46532,0.0
15536,0.0
46360,0.0
38100,0.0
471,0.0
42066,0.0
12228,1.0
33328,0.0
26047,0.0
3136,1.0
22734,0.0
17536,0.0
47449,0.0
23017,0.0
32141,1.0
38137,0.0
39830,1.0
47834,0.0
42790,0.0
30878,0.0
36119,0.0
32683,1.0
3062,0.0
36696,1.0
4877,0.0
10082,0.0
14956,0.0
41991,0.0
25667,0.0
23256,0.0
28477,0.0
8427,1.0
24338,0.0
32978,1.0
16358,0.0
24466,1.0
4173,0.0
28384,0.0
14039,0.0
15424,0.0
30539,1.0
1656,0.0
25462,0.0
43653,1.0
34935,0.0
40474,0.0
5235,1.0
31164,1.0
33965,0.0
6778,0.0
12065,1.0
29996,0.0
17355,0.0
15629,1.0
496,1.0
23500,0.0
29519,0.0
8227,0.0
45844,0.0
26166,0.0
34064,0.0
5455,1.0
2819,0.0
16943,0.0
21925,1.0
33701,0.0
38102,1.0
16827,0.0
29382,0.0
9429,1.0
2113,0.0
2443,0.0
28785,0.0
815,0.0
48235,0.0
42476,0.0
2513,1.0
4505,1.0
32778,1.0
1210,0.0
20673,0.0
3277,0.0
10300,1.0
29850,0.0
11401,0.0
39302,0.0
3677,1.0
24231,1.0
48312,0.0
42844,0.0
45178,0.0
28648,1.0
41113,0.0
4562,0.0
22047,1.0
4979,0.0
35098,0.0
438,0.0
275,0.0
5975,0.0
30037,1.0
49069,1.0
31083,0.0
23661,1.0
21007,0.0
38093,0.0
21595,0.0
7540,0.0
30438,1.0
20540,1.0
1787,0.0
4955,1.0
7355,0.0
1627,0.0
36775,1.0
37384,1.0
41539,1.0
10093,1.0
33519,0.0
49603,0.0
22671,0.0
12965,1.0
46025,0.0
3777,0.0
44190,0.0
28759,0.0
28007,0.0
35049,0.0
18156,1.0
15692,0.0
45875,0.0
6473,1.0
23786,0.0
6209,0.0
15852,1.0
4084,0.0
4457,1.0
16887,0.0
1872,0.0
9703,0.0
6365,0.0
34041,0.0
43334,1.0
47484,0.0
30500,0.0
22020,0.0
17827,0.0
35771,1.0
12637,0.0
5558,0.0
30211,0.0
43131,0.0
6572,0.0
3644,0.0
41137,0.0
9718,1.0
29825,0.0
9897,1.0
23459,0.0
48083,1.0
1869,1.0
30334,0.0
49476,0.0
48720,0.0
6009,0.0
31428,0.0
17689,1.0
49597,1.0
49585,0.0
31681,0.0
42168,0.0
11139,0.0
13711,0.0
34340,1.0
35884,0.0
42946,0.0
11223,0.0
26882,1.0
31866,0.0
39041,1.0
18838,0.0
45992,1.0
15366,0.0
9576,0.0
39895,0.0
16733,0.0
47497,1.0
12548,0.0
22558,0.0
33306,1.0
24782,0.0
36858,0.0
9260,1.0
35440,0.0
25402,0.0
18250,0.0
10642,1.0
18340,0.0
36707,0.0
8513,0.0
17313,1.0
22264,0.0
21344,0.0
12542,1.0
40744,0.0
33941,0.0
12945,0.0
42259,1.0
2690,0.0
15416,1.0
15744,0.0
21576,0.0
12023,1.0
34432,0.0
10704,0.0
23853,0.0
15056,0.0
29978,0.0
3990,0.0
46372,0.0
15468,1.0
33513,0.0
7650,0.0
39586,0.0
9095,0.0
47940,0.0
47221,1.0
44325,0.0
32804,1.0
43023,1.0
35318,0.0
14632,1.0
37044,0.0
25062,0.0
33124,0.0
13553,0.0
14715,0.0
12777,0.0
27463,1.0
8366,0.0
17955,0.0
2396,1.0
48604,0.0
2319,0.0
44580,1.0
18267,1.0
39963,0.0
22212,0.0
42994,0.0
5718,0.0
15068,0.0
25100,0.0
26621,0.0
5981,0.0
30077,1.0
1485,1.0
20694,0.0
11279,0.0
9721,0.0
36869,0.0
26649,1.0
15482,0.0
21297,0.0
25572,0.0
9606,0.0
11812,0.0
9525,0.0
12026,0.0
18745,0.0
14985,1.0
12906,0.0
8148,0.0
14028,0.0
32255,0.0
4763,0.0
18665,0.0
9501,0.0
24685,0.0
43382,0.0
23335,1.0
27540,1.0
5649,0.0
23745,0.0
49364,0.0
655,0.0
30694,0.0
45912,1.0
25554,0.0
17396,0.0
41839,0.0
3294,0.0
35439,0.0
11508,1.0
12650,1.0
24378,1.0
29320,0.0
16397,0.0
12498,0.0
23647,0.0
17023,0.0
42826,0.0
31216,0.0
26690,1.0
40378,1.0
37154,0.0
38433,0.0
17478,1.0
20422,0.0
1757,0.0
2927,0.0
30884,0.0
33612,1.0
41360,0.0
4117,0.0
40513,0.0
43553,1.0
20500,1.0
49919,0.0
17027,0.0
6088,0.0
8265,0.0
42375,0.0
40666,0.0
47252,0.0
14603,1.0
8882,0.0
44473,0.0
14935,0.0
49431,0.0
3516,0.0
26934,0.0
36711,1.0
19993,1.0
2254,0.0
11036,0.0
22430,0.0
44213,0.0
10638,1.0
18606,0.0
4099,0.0
27212,1.0
43720,0.0
20932,0.0
15728,0.0
43163,0.0
34856,0.0
20180,0.0
35880,1.0
31283,1.0
18612,0.0
32706,0.0
32524,1.0
6939,0.0
35320,0.0
868,1.0
3091,0.0
22220,0.0
16447,0.0
14207,0.0
10678,0.0
48962,0.0
12702,1.0
40646,1.0
39867,0.0
37732,0.0
47470,0.0
21202,0.0
14009,0.0
11854,0.0
1087,0.0
43207,0.0
36153,1.0
15201,0.0
48907,0.0
12806,0.0
30315,0.0
47971,0.0
21532,1.0
24181,0.0
8708,0.0
4406,0.0
32218,1.0
26010,0.0
19807,0.0
43695,1.0
13023,0.0
15021,0.0
27869,1.0
4371,0.0
46367,0.0
45156,0.0
25551,0.0
23672,0.0
33185,0.0
20430,0.0
7847,0.0
17065,0.0
31027,1.0
19215,0.0
3983,0.0
11099,0.0
13674,0.0
3039,0.0
6910,0.0
45406,0.0
524,0.0
3071,0.0
47156,0.0
12476,0.0
5653,0.0
13279,0.0
36854,0.0
3192,0.0
29252,0.0
12639,0.0
19732,1.0
22086,0.0
28073,1.0
23270,0.0
14463,1.0
37373,0.0
39439,1.0
37464,0.0
34375,0.0
29017,0.0
7204,1.0
18653,0.0
11657,0.0
48026,0.0
26758,0.0
5332,0.0
34522,1.0
28290,0.0
44181,0.0
21972,0.0
5404,0.0
45647,0.0
273,0.0
9918,0.0
5001,0.0
23909,1.0
35398,1.0
45985,1.0
38193,0.0
24195,1.0
2151,1.0
27430,1.0
26901,0.0
33610,0.0
22555,0.0
40876,0.0
43358,1.0
33624,1.0
19630,0.0
7402,0.0
8184,0.0
5100,0.0
18824,0.0
8436,1.0
14794,0.0
28534,0.0
7798,0.0
7829,0.0
5983,1.0
31702,1.0
42344,0.0
40728,0.0
16431,0.0
21342,0.0
11133,1.0
30927,0.0
24049,0.0
14903,1.0
30201,0.0
34191,0.0
31666,1.0
40134,0.0
34963,0.0
14828,1.0
12596,0.0
7356,0.0
16034,0.0
38420,1.0
18729,0.0
27843,0.0
26347,0.0
22470,0.0
48113,0.0
6020,0.0
34821,1.0
29602,0.0
16972,1.0
4270,0.0
17888,1.0
19647,0.0
26602,0.0
1209,0.0
12553,0.0
27891,0.0
8190,0.0
33223,0.0
10786,0.0
4218,0.0
40562,1.0
10430,0.0
21714,0.0
24989,0.0
7881,0.0
19412,0.0
21661,0.0
33732,1.0
48796,0.0
45042,0.0
20585,0.0
11324,0.0
47419,1.0
1140,1.0
4709,0.0
39009,1.0
4091,0.0
19611,1.0
25529,0.0
36754,0.0
24532,0.0
8331,1.0
6736,0.0
1486,0.0
46272,0.0
3081,1.0
22267,1.0
4731,1.0
23603,0.0
247,0.0
48741,1.0
29994,0.0
6375,0.0
47869,0.0
41,0.0
18006,0.0
16011,1.0
2148,0.0
33338,0.0
42925,1.0
46126,1.0
26373,1.0
14827,1.0
15898,0.0
7988,0.0
24941,0.0
45261,0.0
48901,1.0
46780,0.0
8017,0.0
39470,0.0
25614,1.0
8897,0.0
15426,1.0
49024,0.0
40869,1.0
24315,0.0
24781,0.0
16826,0.0
6086,1.0
30467,0.0
49458,0.0
33465,0.0
22251,0.0
20577,0.0
4479,0.0
34097,1.0
17496,0.0
9161,0.0
21997,1.0
25785,1.0
18720,0.0
3548,0.0
35072,0.0
14525,0.0
2114,0.0
42905,0.0
4014,1.0
49413,0.0
5300,0.0
23513,0.0
5410,0.0
36502,1.0
46385,0.0
17288,0.0
16809,0.0
34825,0.0
3421,1.0
5381,1.0
49157,1.0
35136,0.0
18151,0.0
2248,1.0
24506,0.0
43157,1.0
35131,1.0
39003,1.0
14100,0.0
5493,1.0
5454,1.0
11380,1.0
23591,0.0
48493,0.0
22919,0.0
15674,0.0
20935,1.0
13698,0.0
13931,0.0
27929,0.0
34420,0.0
11980,0.0
29484,0.0
41656,0.0
6752,0.0
15362,1.0
44729,0.0
22561,0.0
30711,1.0
20492,1.0
43677,1.0
27275,0.0
23283,0.0
49359,0.0
45685,1.0
24403,0.0
43373,0.0
27104,0.0
43089,0.0
7641,0.0
12464,1.0
8580,0.0
11253,0.0
36861,0.0
45778,0.0
46638,0.0
11158,0.0
35414,0.0
13370,0.0
37026,0.0
22203,0.0
32371,0.0
4664,0.0
15176,0.0
48715,0.0
15991,0.0
31577,0.0
1266,0.0
5070,0.0
23344,0.0
21100,0.0
48846,0.0
17154,0.0
22924,0.0
30774,0.0
1835,0.0
48271,0.0
36826,0.0
5089,0.0
45577,1.0
2288,0.0
12274,0.0
8552,1.0
3278,0.0
6108,0.0
46225,1.0
48550,0.0
35461,0.0
7950,0.0
14488,1.0
46738,0.0
252,0.0
9221,0.0
26710,0.0
31617,0.0
12914,0.0
6601,0.0
44621,0.0
1756,0.0
12728,1.0
45380,0.0
13967,0.0
32736,0.0
34769,1.0
34937,1.0
42630,1.0
40477,1.0
18642,0.0
30668,1.0
17869,1.0
7324,0.0
7515,0.0
20596,0.0
34820,1.0
14287,0.0
44039,0.0
19095,0.0
49382,0.0
41817,0.0
10691,0.0
45173,0.0
5534,0.0
43134,0.0
31235,1.0
23894,0.0
29931,0.0
42550,1.0
44072,0.0
17144,1.0
42438,0.0
47500,0.0
28963,0.0
44438,0.0
35101,0.0
35284,0.0
25719,0.0
34387,0.0
3457,0.0
9096,1.0
44308,0.0
12563,0.0
49880,0.0
18445,0.0
20748,1.0
18114,0.0
7651,1.0
35166,0.0
18054,0.0
23438,0.0
37944,0.0
9983,0.0
8554,0.0
11106,1.0
8340,0.0
25095,0.0
20416,0.0
30594,1.0
7327,0.0
15922,0.0
1708,0.0
22474,0.0
18128,0.0
45801,0.0
15414,0.0
49692,0.0
22187,0.0
17769,0.0
49064,1.0
38382,1.0
23948,1.0
39718,0.0
27562,1.0
17178,0.0
33490,0.0
46246,0.0
44961,1.0
15428,0.0
22405,0.0
1925,0.0
35400,1.0
6554,0.0
30028,1.0
48216,1.0
20543,0.0
17606,1.0
6145,1.0
39481,0.0
22171,0.0
16071,0.0
11485,1.0
14126,0.0
49261,0.0
18600,0.0
18086,0.0
12148,1.0
12011,0.0
14975,0.0
45108,0.0
33833,1.0
23154,0.0
7761,0.0
21634,0.0
20678,0.0
43667,1.0
26104,0.0
10458,0.0
25982,0.0
3253,0.0
5887,0.0
28688,0.0
47856,1.0
28712,1.0
12144,0.0
6597,0.0
10947,0.0
45468,1.0
28740,0.0
5342,1.0
45489,0.0
21712,0.0
39659,0.0
7198,1.0
49792,0.0
48766,1.0
344,1.0
41554,0.0
5879,0.0
6994,0.0
17202,0.0
48564,1.0
16699,0.0
9418,0.0
1920,0.0
47954,1.0
14535,0.0
23742,0.0
9767,1.0
48723,0.0
20085,0.0
32525,1.0
2652,0.0
19260,0.0
22026,0.0
3261,0.0
37481,1.0
20811,0.0
39969,0.0
587,1.0
43895,1.0
5401,0.0
40174,1.0
27735,0.0
23066,0.0
31489,0.0
21008,1.0
39037,0.0
43459,0.0
12404,0.0
29425,1.0
4990,0.0
26980,0.0
39974,1.0
28288,0.0
43386,1.0
35708,0.0
46005,1.0
24611,0.0
48643,0.0
15705,0.0
27388,0.0
45477,1.0
2823,1.0
22663,0.0
20110,1.0
40086,0.0
26374,0.0
1953,0.0
42088,1.0
42368,0.0
8180,0.0
27336,1.0
34317,0.0
2329,0.0
12370,0.0
40979,0.0
34237,1.0
40676,1.0
17797,0.0
37749,1.0
16558,0.0
23556,0.0
2880,0.0
36367,0.0
20258,0.0
42729,1.0
11105,0.0
16746,0.0
2607,0.0
32363,1.0
21066,1.0
11415,0.0
16479,1.0
42441,0.0
1791,1.0
10372,0.0
27591,0.0
25913,0.0
40222,0.0
43796,0.0
39737,1.0
48315,0.0
42916,0.0
2518,0.0
41771,1.0
20443,0.0
43440,1.0
49031,0.0
25180,0.0
19085,1.0
24768,1.0
37252,0.0
5251,0.0
4783,0.0
17235,0.0
21931,0.0
7909,0.0
22388,1.0
23998,1.0
6225,0.0
8099,0.0
13032,0.0
19721,0.0
33528,0.0
2538,1.0
32132,1.0
8958,1.0
4779,0.0
32391,0.0
26434,0.0
17251,0.0
8507,1.0
32354,0.0
22032,0.0
48546,0.0
41773,0.0
36249,0.0
7756,0.0
41745,0.0
2299,0.0
26556,0.0
49911,0.0
45730,0.0
30004,1.0
6307,0.0
15516,0.0
19745,1.0
16679,1.0
3968,0.0
24417,0.0
30842,0.0
39939,0.0
47479,0.0
40309,0.0
42634,0.0
36223,1.0
34478,0.0
48871,0.0
28692,0.0
37015,0.0
11996,0.0
29591,1.0
16681,1.0
2608,0.0
11906,0.0
46473,1.0
40799,1.0
29924,0.0
41103,0.0
2810,0.0
42677,0.0
34475,0.0
25354,0.0
24385,0.0
41820,0.0
4121,0.0
48816,0.0
24568,0.0
6472,0.0
6423,0.0
573,0.0
18283,0.0
15634,0.0
14255,0.0
36215,0.0
30806,1.0
10868,1.0
47596,0.0
41334,0.0
32547,0.0
18465,0.0
15724,0.0
15858,0.0
18696,0.0
34464,0.0
43597,1.0
2975,0.0
21553,0.0
7489,0.0
6057,1.0
13734,0.0
7507,0.0
9208,0.0
42327,0.0
20910,1.0
16039,1.0
24747,0.0
25064,0.0
35710,0.0
16697,1.0
24953,0.0
33849,0.0
15274,0.0
3271,1.0
49121,0.0
5992,1.0
44896,0.0
20247,0.0
33095,0.0
30709,1.0
38426,0.0
29663,0.0
15058,0.0
35936,1.0
41899,0.0
15976,0.0
44626,0.0
36765,0.0
35306,0.0
36588,1.0
47445,1.0
39553,0.0
26524,0.0
34283,0.0
30248,0.0
23329,1.0
38988,1.0
17131,1.0
23980,0.0
14081,0.0
17113,0.0
29040,0.0
3474,0.0
188,1.0
42240,1.0
15432,0.0
37907,0.0
23047,0.0
14936,1.0
37922,0.0
41570,0.0
3218,0.0
18832,0.0
47517,0.0
18439,1.0
34086,0.0
28281,1.0
6440,0.0
22899,0.0
39647,0.0
38192,1.0
34201,0.0
44811,1.0
13036,0.0
5683,0.0
33402,0.0
16572,0.0
27557,0.0
15186,0.0
18382,0.0
11972,0.0
5274,0.0
45140,0.0
2916,0.0
28351,0.0
28355,0.0
46552,0.0
38839,0.0
5296,0.0
49282,0.0
20281,0.0
33098,1.0
32063,0.0
18301,0.0
11770,0.0
35578,0.0
19307,0.0
32098,0.0
12859,0.0
44002,0.0
36804,1.0
1506,0.0
2801,0.0
39428,1.0
25394,0.0
42472,0.0
956,0.0
22596,1.0
44060,0.0
34140,0.0
33804,0.0
8375,0.0
49943,1.0
39185,0.0
28915,0.0
49470,0.0
3113,0.0
49827,0.0
8622,0.0
30756,0.0
22227,0.0
42710,1.0
39710,0.0
13262,0.0
1388,0.0
9185,0.0
45264,0.0
29908,0.0
49530,0.0
46143,0.0
11071,0.0
11665,0.0
1720,0.0
9533,0.0
27740,0.0
33782,1.0
17025,0.0
25073,0.0
48231,1.0
17525,1.0
32446,0.0
37290,0.0
30251,0.0
16252,0.0
35176,1.0
15409,1.0
1831,0.0
28168,1.0
3586,0.0
20627,0.0
33111,0.0
29232,0.0
42248,1.0
16873,0.0
7886,0.0
18076,0.0
46716,0.0
46429,0.0
33905,0.0
31933,1.0
27623,1.0
6612,1.0
27578,0.0
43491,0.0
26228,0.0
939,0.0
37760,0.0
47818,0.0
49983,0.0
19288,0.0
42782,0.0
1652,0.0
41880,0.0
39383,1.0
45616,0.0
27570,0.0
44719,0.0
41978,0.0
39975,0.0
22927,0.0
23562,1.0
49813,1.0
16955,1.0
37297,0.0
1253,1.0
37940,1.0
29031,1.0
48003,0.0
17157,1.0
35967,1.0
35690,1.0
22169,0.0
2373,0.0
27253,0.0
7253,0.0
22377,0.0
46706,0.0
17615,0.0
12046,0.0
3692,0.0
5876,0.0
2763,0.0
31789,0.0
29336,0.0
29989,0.0
19183,0.0
10647,0.0
36787,1.0
8608,1.0
49192,0.0
44862,0.0
41377,0.0
16227,0.0
44701,0.0
35355,0.0
2374,0.0
8558,1.0
39575,0.0
22219,0.0
11193,0.0
20651,0.0
45970,0.0
42858,0.0
49931,0.0
18492,1.0
30506,0.0
31980,0.0
38982,0.0
22156,0.0
34421,1.0
35572,1.0
14108,1.0
28737,1.0
38369,0.0
12837,0.0
43445,0.0
19365,0.0
42864,0.0
15082,0.0
45364,1.0
30617,0.0
8954,0.0
29576,0.0
2118,0.0
37727,0.0
23201,0.0
26024,0.0
38918,0.0
3794,1.0
28877,0.0
44014,0.0
5742,1.0
19961,0.0
43926,1.0
13053,0.0
11587,0.0
47187,1.0
3800,0.0
11691,0.0
12803,0.0
28456,0.0
11349,0.0
3595,1.0
8359,0.0
42399,1.0
31168,0.0
33399,1.0
2371,0.0
5371,1.0
25226,0.0
14313,0.0
18483,0.0
46115,0.0
44348,1.0
26473,0.0
42365,0.0
21093,0.0
8003,0.0
33788,0.0
28424,0.0
24386,0.0
19649,0.0
14876,0.0
32128,0.0
4158,0.0
12590,0.0
6753,0.0
5701,1.0
12783,0.0
47415,0.0
13374,0.0
20704,0.0
23365,0.0
7634,1.0
37236,0.0
40835,0.0
9078,0.0
38607,0.0
24266,0.0
47565,0.0
6562,0.0
11365,0.0
17865,0.0
47860,1.0
18050,0.0
17744,0.0
49818,0.0
39622,0.0
4236,0.0
1471,0.0
24907,0.0
47307,0.0
16869,0.0
18599,0.0
18674,0.0
21868,0.0
32364,0.0
13355,0.0
39417,1.0
12460,1.0
10092,0.0
22062,0.0
18518,1.0
32919,1.0
24698,0.0
19494,0.0
13158,0.0
39846,0.0
963,0.0
4119,1.0
2845,0.0
19488,0.0
18603,0.0
8173,1.0
47109,1.0
34870,0.0
37889,0.0
56,1.0
36872,0.0
14672,0.0
49857,0.0
19196,0.0
39152,1.0
15388,0.0
43949,0.0
9702,0.0
29998,0.0
9850,1.0
30603,1.0
20666,0.0
11348,1.0
6091,0.0
45087,1.0
15786,0.0
48341,0.0
37355,0.0
44163,1.0
47336,0.0
4610,1.0
15077,1.0
32664,0.0
42559,1.0
48509,0.0
2192,0.0
7780,1.0
8485,1.0
25885,0.0
22063,0.0
3309,0.0
30940,0.0
49938,0.0
30971,0.0
41776,0.0
48661,0.0
31212,0.0
22134,0.0
35249,0.0
44879,1.0
6664,0.0
33773,0.0
21637,1.0
27284,0.0
26874,0.0
47764,0.0
43143,0.0
16044,0.0
7348,1.0
48161,0.0
4678,1.0
38496,0.0
18952,0.0
7696,0.0
29468,0.0
44754,1.0
25139,0.0
23796,0.0
2083,0.0
17856,0.0
35262,0.0
31996,1.0
29598,0.0
27885,0.0
2528,0.0
12478,0.0
16361,0.0
5505,0.0
28764,1.0
35270,0.0
239,0.0
42064,1.0
7410,1.0
46548,1.0
48347,1.0
41300,0.0
38770,0.0
31408,0.0
9707,1.0
41995,1.0
44425,0.0
3531,0.0
36074,1.0
10000,1.0
11100,0.0
19186,1.0
13169,0.0
25491,0.0
23289,0.0
6175,0.0
18479,0.0
46032,0.0
14877,1.0
43072,0.0
18597,0.0
38681,0.0
27128,0.0
33930,0.0
28698,1.0
49217,0.0
10293,0.0
34702,1.0
45741,0.0
29730,1.0
3320,0.0
40146,0.0
22376,0.0
16819,0.0
30154,0.0
16438,1.0
27209,1.0
42314,0.0
34081,0.0
26796,0.0
28887,1.0
47657,0.0
42203,0.0
30222,0.0
29245,0.0
1862,0.0
28158,0.0
37441,0.0
5094,0.0
1335,0.0
47560,0.0
46797,1.0
23607,1.0
25114,1.0
7096,0.0
7868,0.0
4422,1.0
4230,0.0
45696,0.0
36335,0.0
10334,0.0
27489,0.0
21164,0.0
29273,0.0
45329,1.0
31048,0.0
24442,0.0
15564,0.0
11247,0.0
19950,1.0
10848,0.0
10858,0.0
17187,0.0
27411,0.0
24099,0.0
24945,0.0
34547,0.0
10766,1.0
26052,0.0
42060,0.0
2408,0.0
34372,0.0
30676,0.0
35178,0.0
42604,0.0
15838,0.0
10565,0.0
36188,0.0
30786,0.0
39632,1.0
19606,0.0
25423,1.0
7373,1.0
31118,0.0
44842,0.0
13338,0.0
42839,1.0
42350,1.0
35449,0.0
46844,1.0
12262,0.0
35689,0.0
36149,1.0
19985,0.0
8232,1.0
38297,0.0
25915,0.0
25356,0.0
44484,0.0
33078,0.0
34170,0.0
48727,0.0
22742,0.0
9108,1.0
43669,0.0
25581,0.0
28902,1.0
8986,0.0
2027,1.0
30396,0.0
23834,0.0
16253,1.0
17142,0.0
14312,0.0
7564,0.0
24245,0.0
3369,0.0
22120,0.0
34804,0.0
4055,0.0
10080,0.0
40031,1.0
18391,1.0
3952,0.0
47998,0.0
44821,0.0
25861,0.0
12530,0.0
27686,0.0
29761,0.0
32820,0.0
9118,0.0
2704,1.0
24150,0.0
20924,1.0
49341,0.0
26656,0.0
40522,0.0
2861,1.0
7447,0.0
23119,0.0
16279,1.0
26722,0.0
16192,1.0
13284,1.0
45879,0.0
26180,1.0
10550,0.0
17022,0.0
47648,0.0
21045,1.0
39677,0.0
2380,0.0
24877,0.0
41894,0.0
48328,0.0
716,1.0
39180,0.0
48937,1.0
5788,1.0
39214,0.0
20546,0.0
47383,0.0
30383,0.0
40254,0.0
34231,0.0
27703,0.0
32614,0.0
17786,0.0
44975,0.0
29192,0.0
9413,0.0
44439,1.0
25842,0.0
40576,0.0
31506,0.0
31834,0.0
23962,0.0
21641,0.0
32800,0.0
47344,0.0
2202,1.0
14561,0.0
10453,0.0
45476,1.0
21800,0.0
11370,0.0
39224,0.0
11944,0.0
47391,0.0
10524,0.0
13419,0.0
47406,0.0
39688,0.0
